"C:\Program Files\Java\jdk1.8.0_162\bin\java.exe" "-javaagent:C:\Program Files\JetBrains\IntelliJ IDEA 2018.1.4\lib\idea_rt.jar=51281:C:\Program Files\JetBrains\IntelliJ IDEA 2018.1.4\bin" -Dfile.encoding=UTF-8 -classpath "C:\Program Files\Java\jdk1.8.0_162\jre\lib\charsets.jar;C:\Program Files\Java\jdk1.8.0_162\jre\lib\deploy.jar;C:\Program Files\Java\jdk1.8.0_162\jre\lib\ext\access-bridge-64.jar;C:\Program Files\Java\jdk1.8.0_162\jre\lib\ext\cldrdata.jar;C:\Program Files\Java\jdk1.8.0_162\jre\lib\ext\dnsns.jar;C:\Program Files\Java\jdk1.8.0_162\jre\lib\ext\jaccess.jar;C:\Program Files\Java\jdk1.8.0_162\jre\lib\ext\jfxrt.jar;C:\Program Files\Java\jdk1.8.0_162\jre\lib\ext\localedata.jar;C:\Program Files\Java\jdk1.8.0_162\jre\lib\ext\nashorn.jar;C:\Program Files\Java\jdk1.8.0_162\jre\lib\ext\sunec.jar;C:\Program Files\Java\jdk1.8.0_162\jre\lib\ext\sunjce_provider.jar;C:\Program Files\Java\jdk1.8.0_162\jre\lib\ext\sunmscapi.jar;C:\Program Files\Java\jdk1.8.0_162\jre\lib\ext\sunpkcs11.jar;C:\Program Files\Java\jdk1.8.0_162\jre\lib\ext\zipfs.jar;C:\Program Files\Java\jdk1.8.0_162\jre\lib\javaws.jar;C:\Program Files\Java\jdk1.8.0_162\jre\lib\jce.jar;C:\Program Files\Java\jdk1.8.0_162\jre\lib\jfr.jar;C:\Program Files\Java\jdk1.8.0_162\jre\lib\jfxswt.jar;C:\Program Files\Java\jdk1.8.0_162\jre\lib\jsse.jar;C:\Program Files\Java\jdk1.8.0_162\jre\lib\management-agent.jar;C:\Program Files\Java\jdk1.8.0_162\jre\lib\plugin.jar;C:\Program Files\Java\jdk1.8.0_162\jre\lib\resources.jar;C:\Program Files\Java\jdk1.8.0_162\jre\lib\rt.jar;D:\3_Dev\MS\connectionist_computing\assignments\project\mlp\target\classes" experiments.SinExperiment
Epoch;Loss
1;0.08851868557583806
2;0.021585891647493752
3;0.014817482244792892
4;0.011158161571822381
5;0.009083141438885419
6;0.00786381098302479
7;0.0071293563015695565
8;0.0066715581059175934
9;0.006368986366897643
10;0.006152286206875859
11;0.00598337372620141
12;0.005841969520266564
13;0.005717387266653284
14;0.005603923740287229
15;0.005498435033181115
16;0.005399112612282374
17;0.005304873438710281
18;0.00521505122785619
19;0.005129232725383763
20;0.005047164286694254
21;0.0049686937449098505
22;0.004893731206109044
23;0.004822221031737271
24;0.004754121252990515
25;0.004689388519221845
26;0.004627967544515919
27;0.00456978439420683
28;0.004514743086634135
29;0.004462724999416188
30;0.0044135905366795595
31;0.004367182479366915
32;0.004323330431760049
33;0.004281855805695489
34;0.004242576849753134
35;0.004205313325698414
36;0.004169890545817199
37;0.004136142598689572
38;0.004103914695397614
39;0.004073064654615201
40;0.0040434636089653805
41;0.004014996055637666
42;0.003987559393578657
43;0.00396106309146203
44;0.0039354276197805125
45;0.003910583261462717
46;0.0038864688925374174
47;0.0038630308008349725
48;0.0038402215888636007
49;0.00381799918826061
50;0.003796325998258754
51;0.0037751681495044724
52;0.0037544948869956117
53;0.00373427806131882
54;0.003714491715113237
55;0.003695111751126053
56;0.003676115668784606
57;0.003657482357421798
58;0.0036391919358014623
59;0.003621225629153162
60;0.0036035656763859602
61;0.003586195261427943
62;0.003569098463702214
63;0.0035522602236063797
64;0.0035356663195358863
65;0.0035193033535163222
66;0.0035031587429213084
67;0.0034872207160841027
68;0.0034714783098891812
69;0.0034559213676779795
70;0.0034405405360338854
71;0.003425327259237405
72;0.003410273770407143
73;0.0033953730785684128
74;0.0033806189511173157
75;0.0033660058913709593
76;0.0033515291111098264
77;0.0033371844982208903
78;0.0033229685797345285
79;0.003308878480710059
80;0.0032949118795595235
81;0.00328106696050405
82;0.0032673423639298827
83;0.003253737135452488
84;0.003240250674506013
85;0.0032268826832565823
86;0.003213633116592296
87;0.0032005021338762864
88;0.003187490053065464
89;0.0031745973077016705
90;0.0031618244071793004
91;0.0031491719005878518
92;0.0031366403443242805
93;0.003124230273571447
94;0.0031119421776487004
95;0.00309977647916005
96;0.003087733516797441
97;0.0030758135315998147
98;0.0030640166564252515
99;0.00305234290836179
100;0.003040792183781991
101;0.003029364255736371
102;0.0030180587733796235
103;0.0030068752631296496
104;0.0029958131312725384
105;0.002984871667743304
106;0.002974050050833475
107;0.0029633473525997006
108;0.0029527625447718095
109;0.0029422945049837825
110;0.0029319420231757333
111;0.0029217038080383223
112;0.00291157849339357
113;0.002901564644426731
114;0.0028916607637022806
115;0.0028818652969142926
116;0.002872176638335897
117;0.002862593135945305
118;0.0028531130962169125
119;0.0028437347885746744
120;0.002834456449512532
121;0.0028252762863923736
122;0.0028161924809344875
123;0.0028072031924186915
124;0.0027983065606167344
125;0.002789500708477502
126;0.0027807837445878256
127;0.0027721537654309854
128;0.002763608857465197
129;0.002755147099043055
130;0.0027467665621920987
131;0.002738465314275201
132;0.0027302414195481545
133;0.00272209294063016
134;0.0027140179399016205
135;0.002706014480841924
136;0.0026980806293185203
137;0.002690214454837124
138;0.0026824140317616594
139;0.002674677440511165
140;0.002667002768739843
141;0.002659388112505352
142;0.002651831577429478
143;0.002644331279854475
144;0.0026368853479976726
145;0.0026294919231060754
